adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,theaters,total_gross,year
"$6,800","$33,700",,8/3,Film Movement,Foreign,For a Woman,5/2,477,Unrated,"May 2, 2014",1 hrs. 50 min.,FM,4,"$32,286",2014
"$25,300","$33,500",,10/30,Magnolia,Animation,The Hero of Color City,10/3,478,G,"October 3, 2014",1 hrs. 17 min.,Magn.,69,"$32,188",2014
"$7,800","$32,900",,3/13,IFC,Drama,Jimmy P,2/14,479,Unrated,"February 14, 2014",1 hrs. 57 min.,IFC,8,"$30,283",2014
"$8,100","$32,400",,9/11,Magnolia,Comedy / Drama,Happy Christmas,7/25,480,R,"July 25, 2014",1 hrs. 22 min.,Magn.,9,"$30,312",2014
"$9,000","$32,200",,4/30,Rialto,Foreign,The Passionate Thief (2014 re-release),12/5,481,Unrated,"December 5, 2014",1 hrs. 46 min.,Rialto,2,"$31,539",2014
"$5,700","$32,100",,6/12,The Film Collaborative,Drama,Southern Baptist Sissies,2/21,482,Unrated,"February 21, 2014",2 hrs. 18 min.,TFC,3,"$30,160",2014
"$5,600","$31,800",,6/26,Define American,Documentary,Documented,5/2,483,Unrated,"May 2, 2014",1 hrs. 31 min.,DefA,3,"$30,662",2014
"$31,200","$31,700",,-,Providence Film Partners,Family,Yellow Day,9/19,484,PG,"September 19, 2014",1 hrs. 38 min.,PFP,1,"$29,656Domestic Lifetime Gross: $173,819",2014
"$2,000","$31,400","$500,000",8/7,Moving Visions Entertainment,Drama,A Long Way Off,5/16,485,PG,"May 16, 2014",1 hrs. 45 min.,MVE,15,"$30,104",2014
"$3,800","$31,200",,12/18,Cinema Guild,Documentary,Manakamana,4/18,486,Unrated,"April 18, 2014",1 hrs. 58 min.,CGld,4,"$30,029",2014
"$6,200","$30,100",,6/19,Carlotta Films,Drama,Othello (2014 re-release),4/25,487,Unrated,"April 25, 2014",1 hrs. 30 min.,CFilms,4,"$28,980",2014
"$5,400","$30,100",,7/27,Variance Films,Foreign,Closed Curtain,7/9,488,Unrated,"July 9, 2014",1 hrs. 46 min.,Vari.,5,"$28,098",2014
"$5,300","$30,000",,-,Drafthouse,Foreign,Why Don't You Play in Hell,11/7,489,Unrated,"November 7, 2014",2 hrs. 9 min.,Drft.,11,"$28,534",2014
"$9,800","$29,700",,11/20,APD/Cinema Conservancy,Documentary,Stations of the Elevated,10/17,490,Unrated,"October 17, 2014",0 hrs. 45 min.,APD/C,1,"$28,516",2014
"$3,900","$28,800",,2/8,Rialto,Animation,The King and the Mockingbird,11/21,491,Unrated,"November 21, 2014",1 hrs. 27 min.,Rialto,8,"$27,513",2014
"$2,800","$28,700",,10/9,IFC,Comedy,Last Weekend,8/29,492,Unrated,"August 29, 2014",1 hrs. 34 min.,IFC,8,"$27,053",2014
"$7,700","$28,600",,-,Icarus Films,Foreign,Level Five,8/15,493,Unrated,"August 15, 2014",1 hrs. 46 min.,Icar.,2,"$27,000",2014
"$1,700","$28,200",,10/30,Strand,Drama,Lilting,9/26,494,Unrated,"September 26, 2014",1 hrs. 31 min.,Strand,9,"$27,054",2014
"$4,100","$27,600",,3/13,IFC,Comedy,Adult World,2/14,495,R,"February 14, 2014",1 hrs. 33 min.,IFC,11,"$25,368",2014
"$10,700","$26,800",,6/26,Variance Films,Documentary,Elena (2014),5/30,496,Unrated,"May 30, 2014",1 hrs. 22 min.,Vari.,2,"$25,788",2014
"$20,700","$26,600",,10/16,Rocky Mountain Pictures,Romantic Comedy,Christian Mingle,10/10,497,PG,"October 10, 2014",,RM,15,"$25,480",2014
"$9,000","$26,400",,9/25,The Film Collaborative,Documentary,Born to Fly: Elizabeth Streb vs. Gravity,9/10,498,Unrated,"September 10, 2014",1 hrs. 22 min.,TFC,3,"$24,630",2014
"$9,400","$24,900",,12/18,Music Box Films,Documentary,Happy Valley (2014),11/21,499,Unrated,"November 21, 2014",1 hrs. 38 min.,MBox,4,"$23,868",2014
"$13,700","$24,700",,7/27,Variance Films,Documentary,Video Games: The Movie,7/18,500,Unrated,"July 18, 2014",1 hrs. 45 min.,Vari.,25,"$23,043",2014
"$4,000","$24,600",,2/16,Big World Pictures,Foreign,A Tale of Winter (Conte d'hiver),12/19,501,Unrated,"December 19, 2014",1 hrs. 54 min.,BWP,3,"$23,268",2014
"$1,400","$24,600",,3/9,IFC,Foreign,Two Lives,2/28,502,Unrated,"February 28, 2014",1 hrs. 37 min.,IFC,1,"$22,620",2014
,"$24,400",,10/9,Riot Studios,Comedy,Believe Me,9/26,503,PG-13,"September 26, 2014",1 hrs. 33 min.,Riot,14,"$23,419",2014
"$3,200","$24,200",,4/17,Magnolia,Thriller,Grand Piano,3/7,504,R,"March 7, 2014",1 hrs. 30 min.,Magn.,10,"$22,555",2014
,"$23,900",,-,Eleven Arts,Animation,Short Peace,3/3,505,Unrated,"March 3, 2014",1 hrs. 8 min.,Elev.,27,"$22,862",2014
,"$23,600",,9/7,Cohen Media Group,Comedy / Drama,May in the Summer,8/22,506,R,"August 22, 2014",1 hrs. 39 min.,Cohen,8,"$22,004",2014
"$7,900","$23,300",,12/8,Indican,Documentary,History of Jazz: Oxygen for the Ears,10/24,507,Unrated,"October 24, 2014",1 hrs. 34 min.,Indic.,5,"$23,048",2014
,"$22,700",,3/5,Kino Lorber,Drama,Memphis,9/5,508,Unrated,"September 5, 2014",1 hrs. 15 min.,KL,5,"$21,286",2014
"$5,100","$22,600",,-,Tribeca Film,Foreign,Bright Days Ahead,4/25,509,Unrated,"April 25, 2014",1 hrs. 34 min.,Trib.,6,"$21,770",2014
,"$22,400",,2/26,Kino Lorber,Documentary,The Decent One,10/1,510,Unrated,"October 1, 2014",1 hrs. 34 min.,KL,2,"$21,327",2014
"$15,400","$22,300",,7/10,Eros,Foreign,Lekar Hum Deewana Dil,7/4,511,Unrated,"July 4, 2014",,Eros,50,"$20,874",2014
"$3,900","$22,200",,10/8,Icarus Films,Documentary,The Great Flood,1/8,512,Unrated,"January 8, 2014",1 hrs. 16 min.,Icar.,1,"$20,694",2014
,"$21,900",,1/8,Kino Lorber,Drama,The Sacrifice,11/12,513,Unrated,"November 12, 2014",,KL,2,"$20,945Domestic Lifetime Gross: $81,963",2014
"$6,900","$21,900",,1/12,Indican,Drama,NightLights,8/29,514,PG-13,"August 29, 2014",1 hrs. 37 min.,Indic.,6,"$21,147",2014
"$4,300","$21,800",,3/6,IFC,Drama,Run and Jump,1/24,515,Unrated,"January 24, 2014",1 hrs. 46 min.,IFC,3,"$20,061",2014
"$7,000","$21,500",,12/29,Indican,Drama,Coming Up Roses (2014 re-release),2/14,516,R,"February 14, 2014",1 hrs. 33 min.,Indic.,4,"$20,567Domestic Lifetime Gross: $20,567",2014
"$7,400","$21,000",,-,First Run,Documentary,Peter Brook: The Tightrope,1/31,517,Unrated,"January 31, 2014",1 hrs. 26 min.,FRun,2,"$19,365",2014
,"$21,000",,7/3,Oscilloscope Pictures,Documentary,The Past is a Grotesque Animal,6/16,518,Unrated,"June 16, 2014",1 hrs. 30 min.,Osci.,10,"$20,056",2014
"$5,100","$20,400",,3/12,Cinema Guild,Documentary,Actress (2014),11/7,519,Unrated,"November 7, 2014",1 hrs. 26 min.,CGld,4,"$19,365",2014
"$10,500","$20,400",,4/9,Eleven Arts,Foreign,Uzumasa Limelight,12/5,520,Unrated,"December 5, 2014",1 hrs. 44 min.,Elev.,13,"$19,597",2014
,"$20,300",,9/18,Oscilloscope Pictures,Documentary,The Kill Team,7/25,521,Unrated,"July 25, 2014",1 hrs. 19 min.,Osci.,2,"$18,983",2014
"$13,200","$20,300",,10/26,Richmond Media Ent.,Action Drama,Guardian Angel,10/17,522,R,"October 17, 2014",,RME,2,"$19,480",2014
"$5,900","$20,200",,6/29,First Pond,Drama,A Picture of You,6/20,523,Unrated,"June 20, 2014",1 hrs. 23 min.,FPE,1,"$19,480",2014
"$7,800","$20,200",,11/27,Music Box Films,Documentary,Watchers of the Sky,10/17,524,Unrated,"October 17, 2014",2 hrs. 0 min.,MBox,4,"$19,339",2014
,"$19,600",,7/3,Variance Films,Drama,Test,6/6,525,Unrated,"June 6, 2014",1 hrs. 26 min.,Vari.,6,"$18,823",2014
"$8,100","$19,500",,4/10,Magnolia,Foreign,Journey to the West,3/7,526,PG-13,"March 7, 2014",1 hrs. 50 min.,Magn.,7,"$18,058",2014
"$6,200","$19,400",,-,Magnolia,Comedy,Tasting Menu,4/18,527,PG-13,"April 18, 2014",1 hrs. 25 min.,Magn.,5,"$18,686",2014
"$16,700","$19,400",,10/2,Entertainment One,Romantic Comedy,Two Night Stand,9/26,528,R,"September 26, 2014",1 hrs. 26 min.,EOne,5,"$18,612",2014
$400,"$19,200",,-,Icarus Films,Documentary,Tosca's Kiss (2014 re-release),6/6,529,Unrated,"June 6, 2014",1 hrs. 27 min.,Icar.,2,"$18,087",2014
"$5,900","$19,000",,-,Kino Lorber,Documentary,Who is Dayani Cristal?,4/25,530,Unrated,"April 25, 2014",1 hrs. 25 min.,KL,2,"$18,190",2014
"$5,800","$18,800",,10/9,IFC,Comedy,Kelly & Cal,9/5,531,R,"September 5, 2014",1 hrs. 50 min.,IFC,6,"$17,702",2014
"$1,800","$18,600",,-,Icarus Films,Documentary,One Day Pina Asked...,4/4,532,Unrated,"April 4, 2014",0 hrs. 57 min.,Icar.,2,"$18,016",2014
"$9,000","$18,500",,9/18,Kartemquin Films,Documentary,The Homestretch,9/12,533,Unrated,"September 12, 2014",1 hrs. 30 min.,KF,1,"$17,306",2014
"$12,600","$18,400",,1/16,Samuel Goldwyn,Thriller,Cold Comes the Night,1/10,534,R,"January 10, 2014",1 hrs. 30 min.,Gold.,21,"$16,971",2014
"$7,300","$18,100",,9/4,Oscilloscope Pictures,Drama,Stand Clear of the Closing Doors,5/23,535,Unrated,"May 23, 2014",1 hrs. 42 min.,Osci.,3,"$17,282",2014
,"$18,000",,1/22,IFC,Drama,Goodbye To All That,12/17,536,Unrated,"December 17, 2014",1 hrs. 24 min.,IFC,3,"$16,986",2014
"$6,000","$17,900",,8/3,Rialto,Drama,Accident,5/23,537,Unrated,"May 23, 2014",1 hrs. 43 min.,Rialto,1,"$17,161",2014
,"$17,600",,10/2,Kino Lorber,Foreign,Burning Bush,6/11,538,Unrated,"June 11, 2014",3 hrs. 51 min.,KL,2,"$16,731",2014
"$6,400","$17,500",,-,FilmRise,Romantic Comedy,Hank and Asha,4/11,539,Unrated,"April 11, 2014",1 hrs. 13 min.,FR,2,"$16,878",2014
"$7,400","$17,100",,12/23,Cohen Media Group,Documentary,Magician: The Astonishing Life and Work of Orson Welles,12/10,540,PG-13,"December 10, 2014",1 hrs. 34 min.,Cohen,2,"$16,400",2014
"$4,900","$17,000",,12/11,First Run,Documentary,Levitated Mass,9/5,541,Unrated,"September 5, 2014",1 hrs. 28 min.,FRun,3,"$16,086",2014
"$12,800","$16,400",,2/27,Roadside Attractions,Comedy / Drama,Barefoot,2/21,542,PG-13,"February 21, 2014",1 hrs. 30 min.,RAtt.,18,"$15,071",2014
"$2,300","$15,500",,10/2,Kino Lorber,Foreign,Horses of God,5/14,543,Unrated,"May 14, 2014",1 hrs. 55 min.,KL,2,"$14,817",2014
"$2,900","$15,500",,12/1,Indican,Comedy,Olivia Experiment,8/22,544,Unrated,"August 22, 2014",1 hrs. 29 min.,Indic.,6,"$15,122",2014
"$9,700","$15,400",,5/1,Cohen Media Group,Action Thriller,Last Passenger,4/25,545,R,"April 25, 2014",1 hrs. 37 min.,Cohen,10,"$14,806",2014
,"$15,200",,-,Kino Lorber,Drama,Exhibition,6/20,546,Unrated,"June 20, 2014",1 hrs. 44 min.,KL,1,"$14,344",2014
"$1,600","$15,000",,-,Dada Films,Comedy,The Pretty One,2/7,547,R,"February 7, 2014",1 hrs. 30 min.,Da.,5,"$13,769",2014
"$2,900","$14,600",,9/4,Music Box Films,Documentary,Fifi Howls From Happiness,8/8,548,Unrated,"August 8, 2014",1 hrs. 36 min.,MBox,2,"$13,614",2014
"$14,500","$14,500",,3/9,Barking Cow Media Group,Animation,War of the Worlds: Goliath,3/7,549,PG-13,"March 7, 2014",1 hrs. 25 min.,BCMG,18,"$13,385",2014
"$9,600","$14,300",,4/24,Radius-TWC,Thriller,13 Sins,4/18,550,R,"April 18, 2014",1 hrs. 32 min.,RTWC,45,"$13,809",2014
"$1,500","$14,300",,7/31,Magnolia,Comedy / Drama,A Long Way Down,7/11,551,R,"July 11, 2014",1 hrs. 36 min.,Magn.,5,"$13,347",2014
"$1,900","$13,900",,10/16,First Run,Documentary,The Pleasures of Being Out of Step,5/16,552,Unrated,"May 16, 2014",1 hrs. 27 min.,FRun,2,"$13,137",2014
"$1,400","$13,900","$1,000,000",11/9,IFC,Drama,Camp X-Ray,10/17,553,R,"October 17, 2014",1 hrs. 57 min.,IFC,7,"$13,302",2014
"$6,400","$13,800",,10/9,IFC,Drama,Days and Nights,9/26,554,Unrated,"September 26, 2014",1 hrs. 31 min.,IFC,1,"$13,243",2014
"$4,200","$13,800",,9/27,Icarus Films,Documentary,Sol LeWitt,5/7,555,Unrated,"May 7, 2014",1 hrs. 14 min.,Icar.,2,"$13,146",2014
"$6,700","$13,800",,3/13,Well Go USA,Foreign / Action,Special ID,3/7,556,R,"March 7, 2014",1 hrs. 39 min.,WGUSA,10,"$12,666",2014
"$1,500","$13,700",,1/1,First Run,Documentary,K2: Siren of the Himalayas,8/22,557,Unrated,"August 22, 2014",1 hrs. 15 min.,FRun,2,"$12,959",2014
"$10,900","$13,400",,4/10,IFC,Sci-Fi Horror,Alien Abduction,4/4,558,Unrated,"April 4, 2014",1 hrs. 25 min.,IFC,13,"$12,897",2014
,"$13,300",,11/19,Kino Lorber,Documentary,Concerning Violence,12/5,559,Unrated,"December 5, 2014",1 hrs. 18 min.,KL,2,"$12,680",2014
"$6,600","$13,200",,1/16,mTuckman Media,Documentary,In No Great Hurry: 13 Lessons in Life with Saul Leiter,1/3,560,Unrated,"January 3, 2014",1 hrs. 15 min.,mTuck,4,"$12,133",2014
"$6,200","$13,200",,11/20,Revolver,Drama,Bhopal: A Prayer for Rain,11/7,561,Unrated,"November 7, 2014",1 hrs. 36 min.,Rvl,2,"$12,628",2014
,"$13,100",,8/14,Carlotta Films,Foreign,Boy Meets Girl,8/8,562,Unrated,"August 8, 2014",1 hrs. 40 min.,CFilms,1,"$12,589",2014
"$4,100","$12,900",,4/10,IFC,Foreign,The French Minister,3/21,563,Unrated,"March 21, 2014",1 hrs. 53 min.,IFC,1,"$12,027",2014
"$6,500","$12,700",,12/18,"Touch the Wall, LLC",Documentary,Touch the Wall,11/28,564,Unrated,"November 28, 2014",1 hrs. 48 min.,TTW,2,"$12,156",2014
,"$12,700",,11/20,Ketchup Entertainment,Action Horror,Wolves,11/14,565,R,"November 14, 2014",1 hrs. 31 min.,KE,12,"$12,139",2014
"$9,300","$12,600",,9/11,Freestyle Releasing,Action / Adventure,Falcon Rising,9/5,566,R,"September 5, 2014",1 hrs. 43 min.,Free,10,"$11,774",2014
"$5,200","$12,500",,5/22,Cohen Media Group,Foreign,Queen Margot (2014 re-release),5/9,567,R,"May 9, 2014",,Cohen,1,"$12,005Domestic Lifetime Gross: $1,304,237",2014
"$2,500","$12,200",,4/30,Music Box Films,Documentary,Revenge of the Mekons,10/29,568,Unrated,"October 29, 2014",1 hrs. 35 min.,MBox,3,"$11,861",2014
,"$12,200",,3/19,Kino Lorber,Foreign,Life of Riley,10/24,569,Unrated,"October 24, 2014",1 hrs. 48 min.,KL,1,"$11,616",2014
"$12,000","$12,000",,6/29,Outsider Pictures,Foreign,Living is Easy with Eyes Closed,6/27,570,Unrated,"June 27, 2014",1 hrs. 48 min.,Outs,1,"$11,600",2014
"$9,600","$12,000",,10/16,Entertainment One,Drama,You're Not You,10/10,571,R,"October 10, 2014",1 hrs. 44 min.,EOne,5,"$11,486",2014
$800,"$11,900",,7/17,Strand,Foreign,The Amazing Catfish,6/13,572,Unrated,"June 13, 2014",1 hrs. 29 min.,Strand,3,"$11,342",2014
"$2,400","$11,900",,11/13,Radius-TWC,Documentary,The Great Invisible,10/29,573,PG-13,"October 29, 2014",1 hrs. 32 min.,RTWC,5,"$11,428",2014
"$2,100","$11,900",,5/8,Drafthouse,Documentary,The Final Member,4/18,574,R,"April 18, 2014",1 hrs. 15 min.,Drft.,10,"$11,428",2014
"$2,400","$11,700",,10/2,Shoot First Inc.,Documentary,Pay 2 Play: Democracy's High Stakes,9/5,575,Unrated,"September 5, 2014",1 hrs. 29 min.,SFI,2,"$11,021",2014
"$8,900","$11,700",,4/3,Eros,Foreign,Dishkiyaoon,3/28,576,Unrated,"March 28, 2014",1 hrs. 50 min.,Eros,11,"$11,288",2014
"$7,700","$11,700",,6/19,Corinth Films,Foreign,Policeman,6/13,577,Unrated,"June 13, 2014",1 hrs. 45 min.,Crnth,2,"$11,263",2014
$600,"$11,600",,8/14,Unknown,Drama,As It Is In Heaven,7/18,578,Unrated,"July 18, 2014",1 hrs. 26 min.,,2,"$10,850",2014
"$6,900","$11,300",,4/10,Weinstein Company,Foreign,The Players,4/4,579,R,"April 4, 2014",1 hrs. 49 min.,Wein.,50,"$10,854",2014
,"$11,200",,1/4,Submarine Deluxe,Documentary,Inside the Mind of Leonardo Da Vinci in 3D,12/19,580,Unrated,"December 19, 2014",1 hrs. 24 min.,SD,5,"$10,600",2014
"$3,200","$11,000",,1/29,Cinema Guild,Foreign,Stray Dogs,9/12,581,Unrated,"September 12, 2014",2 hrs. 18 min.,CGld,3,"$10,433",2014
,"$11,000",,7/24,"Monterey Media, Inc.",Documentary,The Endless Summer (2014 re-release),7/23,582,PG,"July 23, 2014",1 hrs. 32 min.,Mont.,32,"$10,233",2014
"$2,200","$10,900",,12/18,Cinema Guild,Foreign,"Norte, the End of History",6/20,583,Unrated,"June 20, 2014",4 hrs. 10 min.,CGld,2,"$10,457",2014
"$2,400","$10,500",,9/11,First Run,Documentary,Kabbalah Me,8/22,584,Unrated,"August 22, 2014",1 hrs. 20 min.,FRun,2,"$9,816",2014
"$2,800","$10,500",,12/18,IFC,Comedy / Drama,Before I Disappear,11/28,585,Unrated,"November 28, 2014",1 hrs. 35 min.,IFC,5,"$10,078",2014
,"$10,400",,10/30,Kino Lorber,Foreign,Marius,7/4,586,Unrated,"July 4, 2014",1 hrs. 33 min.,KL,2,"$9,781",2014
"$1,800","$10,300",,1/22,Film Movement,Foreign,"If You Don't, I Will",12/17,587,Unrated,"December 17, 2014",1 hrs. 42 min.,FM,1,"$9,719",2014
"$5,800","$10,000",,7/3,Freestyle Releasing,Sci-Fi,Radio Free Albemuth,6/27,588,R,"June 27, 2014",1 hrs. 51 min.,Free,10,"$9,365",2014
"$6,200","$9,900",,4/10,Weinstein Company,Foreign,On the Other Side of the Tracks,4/4,589,R,"April 4, 2014",1 hrs. 36 min.,Wein.,50,"$9,572",2014
"$4,400","$9,900",,10/23,Magnolia,Horror,Honeymoon,9/12,590,R,"September 12, 2014",1 hrs. 27 min.,Magn.,3,"$9,318",2014
"$3,600","$9,800",,6/1,Parade Deck Films,Thriller,In the House of Flies,5/9,591,Unrated,"May 9, 2014",1 hrs. 32 min.,PDF,4,"$9,480",2014
"$1,400","$9,800",,1/29,Gathr Films,Documentary,The Immortalists,11/26,592,Unrated,"November 26, 2014",1 hrs. 18 min.,Gathr,3,"$9,331",2014
,"$9,700",,3/26,Kino Lorber,Documentary,Faith Connections,9/12,593,Unrated,"September 12, 2014",1 hrs. 55 min.,KL,2,"$9,111",2014
$600,"$9,600",,7/3,Magnolia,Horror,The Sacrament,6/6,594,R,"June 6, 2014",1 hrs. 40 min.,Magn.,5,"$9,221",2014
"$2,000","$9,300",,12/25,Kino Lorber,Foreign,Fanny,7/25,595,Unrated,"July 25, 2014",1 hrs. 42 min.,KL,2,"$8,735",2014
,"$9,200",,11/6,,,The Cabinet of Dr. Caligari (2014 re-release),10/31,597,,,,KL,1,,2014
"$3,000","$9,200",,3/20,,,Almost Human,2/21,596,,,,IFC,5,,2014
"$5,400","$9,200",,2/13,Focus Features,Foreign,Love is in the Air,1/31,598,Unrated,"January 31, 2014",1 hrs. 36 min.,Focus,6,"$8,425",2014
"$6,000","$9,100",,9/18,Old Glove Productions,Comedy / Drama,The Quitter,9/12,599,Unrated,"September 12, 2014",1 hrs. 25 min.,OGP,1,"$8,512",2014
"$5,100","$9,000",,8/21,Cinema Guild,Documentary,Red Hollywood,8/15,601,Unrated,"August 15, 2014",1 hrs. 58 min.,CGld,1,"$8,426",2014
"$3,300","$9,000",,12/14,"Monterey Media, Inc.",Adventure,Canopy,8/29,600,PG-13,"August 29, 2014",1 hrs. 24 min.,Mont.,5,"$8,462",2014
,"$9,000",,12/25,IFC,Comedy / Drama,Comet,12/5,602,R,"December 5, 2014",1 hrs. 47 min.,IFC,8,"$8,623",2014
$400,"$9,000",,11/6,Strand,Foreign,The Mystery of Happiness,9/12,603,Unrated,"September 12, 2014",1 hrs. 32 min.,Strand,2,"$8,528",2014
"$1,500","$8,800",,8/14,Strand,Foreign,Empty Hours,7/11,604,Unrated,"July 11, 2014",1 hrs. 40 min.,Strand,3,"$8,244",2014
$200,"$8,700",,5/10,Icarus Films,Documentary,Gringo Trails,4/19,605,Unrated,"April 19, 2014",1 hrs. 19 min.,Icar.,2,"$8,349",2014
"$1,600","$8,700",,8/30,Indican,Comedy,Eternity the Movie,10/17,606,Unrated,"October 17, 2014",1 hrs. 31 min.,Indic.,1,"$8,350",2014
"$2,800","$8,700",,1/15,Magnolia,Romantic Comedy,Life Partners,12/5,607,R,"December 5, 2014",1 hrs. 33 min.,Magn.,3,"$8,265",2014
"$2,000","$8,500",,11/20,Viva Pictures Distribution,Animation,Gladiators of Rome,11/11,608,PG,"November 11, 2014",1 hrs. 34 min.,VPD,11,"$8,201",2014
"$2,700","$8,400",,6/19,First Run,Documentary,Next Year Jerusalem,5/16,609,Unrated,"May 16, 2014",1 hrs. 12 min.,FRun,2,"$8,093",2014
"$4,400","$8,300",,7/31,Freestyle Releasing,Horror,Come Back to Me,7/25,610,R,"July 25, 2014",1 hrs. 30 min.,Free,10,"$7,744",2014
"$5,000","$8,200",,9/28,Well Go USA,Foreign / Action,Iceman (2014),9/19,611,R,"September 19, 2014",1 hrs. 45 min.,WGUSA,6,"$7,679",2014
"$8,200","$8,200",,6/8,Well Go USA,Foreign / Horror,Rigor Mortis,6/6,612,Unrated,"June 6, 2014",1 hrs. 40 min.,WGUSA,10,"$7,865",2014
,"$8,100",,8/14,Kino Lorber,Drama,Archipelago,6/27,613,Unrated,"June 27, 2014",1 hrs. 54 min.,KL,1,"$7,791",2014
"$3,800","$8,100",,1/16,IFC,Action Horror,Raze,1/10,614,R,"January 10, 2014",1 hrs. 27 min.,IFC,2,"$7,429",2014
"$3,200","$7,800",,10/9,Cinema Libre Studio,Foreign,The Little Bedroom,9/26,615,Unrated,"September 26, 2014",1 hrs. 28 min.,CLS,3,"$7,440",2014
"$1,600","$7,600",,12/4,Strand,Foreign,The Strange Color of Your Body's Tears,8/29,616,Unrated,"August 29, 2014",1 hrs. 42 min.,Strand,3,"$7,182",2014
"$4,400","$7,500",,10/16,Focus Features,Documentary,I Am Ali,10/10,617,Unrated,"October 10, 2014",1 hrs. 51 min.,Focus,11,"$7,205",2014
"$4,200","$7,500",,11/27,Magnolia,Horror,ABCs of Death 2,10/31,618,Unrated,"October 31, 2014",,Magn.,17,"$7,171",2014
"$4,400","$7,400",,-,Well Go USA,Drama,Very Good Girls,7/25,619,R,"July 25, 2014",1 hrs. 31 min.,WGUSA,9,"$6,940",2014
"$3,700","$7,400",,6/5,Magnolia,Horror,Stage Fright (2014),5/9,621,R,"May 9, 2014",1 hrs. 28 min.,Magn.,11,"$7,078",2014
"$2,700","$7,400",,11/13,Unknown,Documentary,Plot for Peace,10/31,620,Unrated,"October 31, 2014",1 hrs. 24 min.,,2,"$7,051",2014
"$3,200","$7,300",,1/30,Film Movement,Foreign,Will You Still Love Me Tomorrow,1/17,622,Unrated,"January 17, 2014",1 hrs. 44 min.,FM,3,"$6,694",2014
"$1,900","$7,200",,1/8,Magnolia,Thriller,Pioneer,12/5,623,R,"December 5, 2014",1 hrs. 50 min.,Magn.,3,"$6,871",2014
"$3,100","$7,200",,3/6,Argot Pictures,Documentary,Aatsinki: The Story of Arctic Cowboys,1/24,624,Unrated,"January 24, 2014",1 hrs. 25 min.,Argo.,2,"$6,601",2014
"$4,600","$7,100",,1/23,Millennium Ent.,Drama,Life of a King,1/17,625,PG-13,"January 17, 2014",1 hrs. 41 min.,MNE,16,"$6,547",2014
,"$7,000",,-,"Monterey Media, Inc.",Crime Thriller,"No God, No Master",3/28,626,PG-13,"March 28, 2014",1 hrs. 34 min.,Mont.,5,"$6,796",2014
"$1,700","$7,000",,6/19,The Film Collaborative,Documentary,Before You Know It,5/30,627,Unrated,"May 30, 2014",1 hrs. 50 min.,TFC,3,"$6,717",2014
"$5,200","$7,000",,1/16,The Film Arcade,Family Adventure,The Adventurer: The Curse of the Midas Box,1/10,628,PG,"January 10, 2014",1 hrs. 38 min.,TFA,82,"$6,399",2014
"$2,400","$6,800",,4/10,Artmattan Prods.,Documentary,Jews of Egypt,3/28,629,Unrated,"March 28, 2014",1 hrs. 36 min.,Artma,2,"$6,505",2014
,"$6,700",,2/19,Kino Lorber,Foreign,Manuscripts Don't Burn,7/25,630,Unrated,"July 25, 2014",2 hrs. 5 min.,KL,2,"$6,295",2014
,"$6,600",,-,Tribeca Film,Comedy,Love and Air Sex,2/7,631,Unrated,"February 7, 2014",1 hrs. 35 min.,Trib.,1,"$6,047",2014
"$3,900","$6,500",,-,Well Go USA,Romantic Comedy,Cavemen,2/7,632,R,"February 7, 2014",1 hrs. 27 min.,WGUSA,12,"$5,948",2014
"$4,900","$6,400",,3/27,Eros,Foreign,Gang of Ghosts,3/21,633,Unrated,"March 21, 2014",,Eros,20,"$5,906",2014
,"$6,300",,7/23,Kino Lorber,Foreign,Tip Top,12/12,634,Unrated,"December 12, 2014",1 hrs. 46 min.,KL,1,"$6,050",2014
"$3,800","$6,300",,8/7,KimStim,Foreign,The Strange Little Cat,8/1,635,Unrated,"August 1, 2014",1 hrs. 12 min.,KS,1,"$5,885",2014
,"$6,200",,-,Film Movement,Documentary,Papirosen,1/24,636,Unrated,"January 24, 2014",1 hrs. 14 min.,FM,1,"$5,658",2014
"$2,200","$6,000",,6/19,Film Movement,Foreign,"2 Autumns, 3 Winters",6/6,637,Unrated,"June 6, 2014",1 hrs. 31 min.,FM,1,"$5,819",2014
"$4,400","$6,000",,10/16,Roadside Attractions,Horror,The Devil's Hand,10/10,638,PG-13,"October 10, 2014",1 hrs. 26 min.,RAtt.,17,"$5,746",2014
"$5,800","$5,800",,4/20,Well Go USA,Drama,Kid Cannabis,4/18,639,Unrated,"April 18, 2014",1 hrs. 45 min.,WGUSA,1,"$5,565",2014
"$3,100","$5,800",,-,Entertainment One,Foreign,Gabrielle (2014),4/18,640,R,"April 18, 2014",1 hrs. 44 min.,EOne,1,"$5,534",2014
"$1,200","$5,700",,-,The Only Real Game Movie,Documentary,The Only Real Game,3/7,641,Unrated,"March 7, 2014",1 hrs. 22 min.,TORG,1,"$5,384",2014
"$3,300","$5,600",,4/6,Baxter Bros.,Documentary,Flex is Kings,4/4,642,Unrated,"April 4, 2014",1 hrs. 23 min.,BBFR,1,"$5,418",2014
"$3,500","$5,600",,1/23,Anchor Bay Films,Horror Comedy,Return to Nuke 'Em High Volume 1,1/10,643,Unrated,"January 10, 2014",1 hrs. 25 min.,Anch.,1,"$5,122",2014
